row_id,ts_end,ret_1d,vol_1d,vol_1h,sma_ratio,best_strategy
cbfb84dd588e4c1184978e2bcfe1a535,2024-10-21 00:00:00+00:00,0.009455678817805513,0.00029480571500144903,0.0005209876048305508,1.0014819670638067,momentum
f868583bcb1a499b8ca789fb6355f18c,2024-10-28 00:00:00+00:00,0.013614308979530865,0.000297286785855659,0.00035385457222971155,0.9997753177978413,momentum
ed1cc35b69d142c981bd4ae8d1a9263b,2024-11-04 00:00:00+00:00,-0.008591363747818104,0.0005728140846776066,0.0007060251978019528,0.9970217753756642,momentum
63843aecc55b433f8bf3919650acf507,2024-11-11 00:00:00+00:00,0.04815677929905604,0.000882483422979292,0.0010579283808606489,1.0047073653213885,momentum
078d19fc5912419fa3467b36f2c1ca3c,2024-11-18 00:00:00+00:00,-0.008557722533610979,0.0005919635600499987,0.0006927485413874861,1.0038189626174345,momentum
c39c47d2609246d2ae0c670166f8b9f8,2024-11-25 00:00:00+00:00,0.002471670203133991,0.0005550438702031139,0.0007909644056709797,1.0056349948097854,momentum
61987e23f2b4430c90b09a2c9b559689,2024-12-02 00:00:00+00:00,0.008396073711297358,0.00038226809455117294,0.0005968845505059356,0.9975726127048414,momentum
b82fede93205435c8dce57b76e838c4a,2024-12-09 00:00:00+00:00,0.01231067280736875,0.0004384564315064364,0.0007761330720015149,1.0097462484255715,momentum
5eadeb4a522e41879fbee89e9b1f1e22,2024-12-16 00:00:00+00:00,0.030514737543958725,0.0005016307068138599,0.001303083983372083,1.0100145747919038,momentum
fc526adfcd4142c58a842ba302543a5d,2024-12-23 00:00:00+00:00,-0.021683524675580212,0.0006516579730161195,0.0006865035748228279,0.9988467841530044,momentum
8886a93cda3843df80c6628864a71d38,2024-12-30 00:00:00+00:00,-0.01598731151422983,0.00041362595914840863,0.000591526841875087,1.0019809524573442,momentum
bc168184fa4f452c97a348deb3240a29,2025-01-06 00:00:00+00:00,0.0010922455956763333,0.00030158554485597305,0.0003598395666040418,0.9991123081907133,momentum
fbed143fdb504ceeb87a477b466c7ac1,2025-01-13 00:00:00+00:00,-0.0008346716119920217,0.00034941702702467783,0.00037405069541673907,1.0023607135658106,momentum
33f729978174413fa3c61c7e20ebf9ae,2025-01-20 00:00:00+00:00,-0.03033846242177174,0.0010963412734556507,0.002966092484634916,0.9790963941114388,momentum
2c32e77072ab402e95099b8dfd5fc588,2025-01-27 00:00:00+00:00,-0.020844224636387576,0.0004025155046306663,0.0014270545165241337,0.9845518140635808,momentum
54568158ef1d45199be5fa5a00e195d3,2025-02-03 00:00:00+00:00,-0.028809877808718132,0.0009054006051144171,0.001743645450562159,1.0032215101591646,momentum
c8b9b8ee547d4414af46f30c5738a5e8,2025-02-10 00:00:00+00:00,0.00027427431371784827,0.00045066738089885393,0.0005220320285555164,1.00590106412925,momentum
7805f716201540138b8d92431884c3fe,2025-02-17 00:00:00+00:00,-0.014979127848002927,0.00028133047269337163,0.0006329582780034421,0.9933989118491111,momentum
870e654413344de899c01bfc1b06d835,2025-02-24 00:00:00+00:00,-0.002707747203022026,0.00024554375909617126,0.00054129404053239,1.0045712736219383,momentum
c9fb3c2d17a344f2a7579fb486368a33,2025-03-03 00:00:00+00:00,0.0960189063552006,0.0011409013349602897,0.0010574181430854708,1.0006158643636252,momentum
014d9a9583454fe88659bfbad90c68c0,2025-03-10 00:00:00+00:00,-0.06339920932109222,0.0008410627965324913,0.0014792272478742906,0.989515629036887,momentum
8de39cd77d1f458d8fab8c3350dc866c,2025-03-17 00:00:00+00:00,-0.02127429330742181,0.000676831238218513,0.0006522589660924699,0.9995817929341195,momentum
3eadc183f5cd47c38db26a26ee12c3db,2025-03-24 00:00:00+00:00,0.027117966585033404,0.00029757318728079334,0.0005204613805687003,1.0085702354331456,momentum
c0087541dfd1497ca3cc81cc2f31f8fc,2025-03-31 00:00:00+00:00,-0.002484889260554013,0.0004595869975155004,0.0007003809557151388,1.0008092963545732,momentum
495de6f79a924a43bacc789902c7f134,2025-04-07 00:00:00+00:00,-0.06089862291074488,0.0009082050473486015,0.0015949620600664207,0.9977724224975357,momentum
9ce7e1c9d239421e9cfd51e5e556847a,2025-04-14 00:00:00+00:00,-0.018571564657749784,0.0007116458349726749,0.0006970764666218734,1.0037582224992094,momentum
fd52cda31f004ebe9e23b09de228b092,2025-04-21 00:00:00+00:00,0.0011817293870264312,0.0002989954302279721,0.0003777697212586742,1.0022033003146817,momentum
f6cf4eaebd904d49939ae93b4b36f0ad,2025-04-28 00:00:00+00:00,-0.009623572804091984,0.0003575897763900028,0.00040515528289834904,0.9966865532722682,momentum
f57d737a3d7c46f7b9d55b4d0fff4b33,2025-05-05 00:00:00+00:00,-0.016172310687437186,0.00033325948758898685,0.0005336666318563463,0.9906777242352934,momentum
303ea13286374366bad629a4c5c2bcbb,2025-05-12 00:00:00+00:00,-0.0053349158607228775,0.000498447203335475,0.0004569937904123391,1.0008593636617722,momentum
971a49b4a1244b038965512e5c63f73d,2025-05-19 00:00:00+00:00,0.03248066807021521,0.0004982923661832547,0.0008258857738707898,1.0148397132849631,momentum
8c2838ef0bc849269b4c5ff5c2e0b28b,2025-05-26 00:00:00+00:00,0.011528006509906819,0.0004912053147404712,0.000638690445930066,1.0071055615703777,momentum
ee1226e731bb4bfeba0c72ccd72bb6d8,2025-06-02 00:00:00+00:00,0.00951598185559055,0.0003410195672670825,0.0003415405695255764,1.0018101792506855,momentum
ac465c60d3f34e9bbea5c909dd9a6c19,2025-06-09 00:00:00+00:00,0.0017227501549943458,0.0002478952344682585,0.00033749807852367176,0.9975958594573171,momentum
7ec4aa6644de40d1bc84d0e9e74968ab,2025-06-16 00:00:00+00:00,0.0015943896908843236,0.0003095334277805673,0.0003191282667767831,1.005071335110673,momentum
939ccfa397954c0fb7ae40170479cb0c,2025-06-23 00:00:00+00:00,-0.012859418422841329,0.0007444759612707374,0.0006361460193386021,1.0083994305450301,momentum
491ddb1d91884c6cb4d20989a684ff8d,2025-06-30 00:00:00+00:00,0.009880444699230884,0.00024162983160998578,0.0003440827649572015,1.0044618251462942,momentum
e9ac50a66ee1486b87a1c5d50125f682,2025-07-07 00:00:00+00:00,0.009192291040083012,0.00029205713825847387,0.00041982213599656436,1.0004536916274946,momentum
a3f5d6f98ff6474e868dc028ec7f3f0d,2025-07-14 00:00:00+00:00,0.013861579002214297,0.0003203600096396341,0.00040284209918939746,1.002832597811837,momentum
fc6ad9ef43964d00b7a5a31cc2efb52f,2025-07-21 00:00:00+00:00,-0.00499677524761355,0.00037056416748106763,0.000563664843257802,0.9971116553851772,momentum
