row_id,ts_end,ret_1h,ret_1d,atr_14,parkinson_20,std_20,rsi_14,roc_5,sma_50_rel,sma_200_rel,ema_20_rel,linreg_slope,obv_norm,vwap_dev,volume_ratio,best_strategy,best_sharpe,sharpe_sma_3_8,sharpe_sma_5_20,sharpe_sma_10_30,sharpe_sma_15_60,sharpe_sma_30_120,sharpe_sma_50_200,sharpe_ema_7_21,sharpe_ema_9_21,sharpe_ema_12_26,sharpe_ema_20_50,sharpe_ema_30_90,sharpe_ema_50_150
0a1a4c7cedb54605bdaf13c61097e03f,2025-04-24 00:00:00+00:00,-0.0007375567260909932,0.0008045085560318688,25.16645872935859,0.026645826568175924,54.23375311880793,63.15179837017193,0.11859414748888372,1.0003031595055054,1.0005361033172129,1.0007385685880017,-1.3396622737247452,1.0007194786646032,0.999978689182654,1.1669405631081933,ema_50_150,-0.38452606078230417,-77.66585220690519,-27.017438972349776,-20.348531551830863,-7.390532309140144,-1.3550327113366305,-1.8334451188756262,-23.74586617334892,-22.70685289681154,-21.587531013431107,-7.836132698668242,-4.767710366093959,-0.38452606078230417
c763097284bc4bfe8297f929172f0a84,2025-04-25 00:00:00+00:00,0.00527509346096966,0.002500250484188782,45.09017607291376,0.04904929098469663,39.539470213136575,57.69918147985364,0.0919718262871804,1.0016987764199605,1.0042854284836715,1.0004287172646327,1.4691453705933935,1.0002160881826718,0.9996540381728958,2.4175534151164353,sma_30_120,-0.4365997451473734,-77.66175979824915,-26.322932188974807,-19.898540830876286,-6.241774098490363,-0.4365997451473734,-0.5148282365856173,-23.071014568875324,-22.154019140940495,-20.79829832187143,-7.251877075555172,-2.989475208588931,-1.0699713458838025
62a4be771776470b9a5395f18e2987d7,2025-04-26 00:00:00+00:00,-0.0025222769304822368,0.007931648074434472,36.19779243176635,0.03891470177514777,44.858800199058365,42.431341969778785,0.008253310042299717,0.9991767552610158,0.9983968909297548,0.9995035305569628,-1.203351637407383,0.9974166170552314,0.999977775104059,0.3867845721113987,sma_30_120,-0.8361855227062288,-91.76613845814734,-30.903146079401168,-21.409734918220725,-8.339611878470652,-0.8361855227062288,-1.7495988602434176,-30.6756664978336,-27.669291116889365,-26.28439119918276,-10.05823480411374,-4.171003449109349,-2.7392239347995977
787a3a4cd308474885bf6f6f5e738f06,2025-04-27 00:00:00+00:00,-0.0013555247351547672,0.00033074367571872543,21.703394085471782,0.022496134505837463,21.23202452652797,57.60778739227926,0.0398319301798813,0.9999447549528493,1.0017235537943563,1.0003927319779347,-1.281513716039147,1.0016449953040876,1.000039476056592,5.284734304285161,sma_30_120,-2.5084452866119973,-82.41340036218405,-30.7785807820704,-21.342068132500955,-8.539055853514697,-2.5084452866119973,-3.2418860001533916,-30.368805111788475,-27.549172591231507,-26.29305858881632,-10.810603542219702,-5.893466300108071,-4.608906450730495
fd8083b78d784b5baa65f87e25a58357,2025-04-28 00:00:00+00:00,-0.0015651308932062014,-0.00980368608924631,36.932285371231984,0.0395719608280397,29.360460877569967,43.845707201346436,-0.036315270299199336,0.9993894466816968,0.9964951218750963,0.9995858693461195,-0.03910370610474237,0.9986813571844818,0.9997628098924666,2.976364107346884,sma_30_120,-2.716646704292574,-78.33794919482007,-30.51382588814831,-21.78144922492036,-8.816611890494814,-2.716646704292574,-3.926075320023203,-31.278415637623517,-28.259214827428373,-27.516279725675755,-11.341502772922862,-5.339407909995583,-4.840553364972339
d627247cdf4f43839bb2ea8aabb40a72,2025-04-29 00:00:00+00:00,0.0016487816852179815,0.013444284137907658,35.47991282139035,0.03684997358659182,68.76237582981646,43.25642312163051,-0.04020269736945657,0.9993298703180099,1.003268093239498,0.999594850437593,0.39779247982362737,0.9996142961343981,0.9998880594919937,1.4354716163828751,sma_30_120,-0.46302127552625894,-81.97455953639007,-27.677502454670986,-19.594270112580787,-7.180459587736244,-0.46302127552625894,-1.2996020806323798,-27.351514992426523,-24.98862224701754,-25.196037329229693,-9.818076730878042,-3.685192672702798,-1.4503489764146134
3babb71cf76b48a7939c62655fa05188,2025-04-30 00:00:00+00:00,0.0016573532096957333,-0.007607014049183292,38.7384086358989,0.038061105294798545,95.58925591097429,61.462184631268414,-0.013473651690611316,1.0023904018558998,0.9988371291714288,1.000513954075179,1.4807108011549737,1.0014130375326722,1.00000608345008,1.3307578159501972,sma_30_120,-0.9077120367409232,-77.831355460119,-28.778392289669263,-20.08760655914787,-7.362445897706855,-0.9077120367409232,-1.3795847546271964,-28.020254512982422,-25.66983682230338,-26.31831090989861,-9.995618191618567,-3.497427749013358,-2.5357660015574255
1f0d89b425d44914b0b3d2a62f0299c3,2025-05-01 00:00:00+00:00,0.0001321125996849304,-0.0008726795185557412,32.01858889249408,0.0331171620934706,37.37138272675272,40.20094987056906,-0.0007435102179516183,0.9990760059397437,0.9972063334575877,0.9994023129339069,-0.9861730030575651,0.9993689041981335,0.9999511781830276,1.6046287271805701,sma_50_200,-0.6835564973956685,-80.12145657074385,-29.583688465209505,-20.186442309171483,-7.537732435388337,-0.8439230468822296,-0.6835564973956685,-28.60126257771259,-26.806863692207738,-25.601540181426728,-9.906206066582444,-2.179574033089746,-1.9621839791895128
6891652113504054bec4f2286977a732,2025-05-02 00:00:00+00:00,0.0015458579730235344,0.02524028247475052,28.938239827586198,0.029550733452661793,70.38792067912341,72.59803679490129,0.08316401442712275,1.0017894801827805,1.0005910511856193,1.0011517119151538,1.1422741616597285,1.0036461895436344,1.0000845315105191,6.487141919766977,sma_50_200,0.8705612728822554,-79.84155881365577,-28.11903562699631,-20.910059119721275,-7.719069005273425,-0.5370619417719684,0.8705612728822554,-27.107686897066035,-25.236291307123498,-25.952944262564507,-10.689131879145558,-1.4886727097030197,-0.8427208702365409
841eb58a924747d692f5ecc954584f2a,2025-05-03 00:00:00+00:00,0.0028391326009533646,0.0038461648140253324,14.615461015977347,0.015056560118530998,32.99457201043424,81.90564059370017,0.053568417597415846,1.0012567333566476,1.0010769367779382,1.0006443904199773,1.3062938404659359,1.0013624524421554,1.000157369118626,3.7905767597224465,sma_50_200,1.1429942898284324,-77.53642220123383,-27.66864592879154,-20.609836830995484,-6.936623318056573,0.10667576478081256,1.1429942898284324,-26.700712459559973,-24.657683591870523,-25.012785711898836,-9.1611872196167,-0.6539604042710404,-1.2871721108314216
